step,phase,obs,action_raw,action_clipped,action_scaled
96,1.5,"[ 3.6739403e-16 -1.0000000e+00 -4.7493935e-02  5.7793617e-02
  4.2857170e-02 -6.5714262e-02 -2.4920529e-01 -4.2252652e-02]",[-0.28802225 -0.06008112],[-0.28802225 -0.06008112],[-0.07200556 -0.01502028]
97,1.515625,"[-0.09801714 -0.9951847  -0.03872013  0.04558659  0.03230772 -0.06659336
 -0.28802225 -0.06008112]",[-0.38512915 -0.06349045],[-0.38512915 -0.06349045],[-0.09628229 -0.01587261]
98,1.53125,"[-0.19509032 -0.98078525 -0.03147221  0.03337955  0.04109888 -0.06527472
 -0.38512915 -0.06349045]",[-0.41253805 -0.05219231],[-0.41253805 -0.05219231],[-0.10313451 -0.01304808]
99,1.546875,"[-0.29028466 -0.95694035 -0.02651215  0.02231598  0.00989008 -0.06175823
 -0.41253805 -0.05219231]",[-0.4310625  -0.05331396],[-0.4310625  -0.05331396],[-0.10776562 -0.01332849]
100,1.5625,"[-0.38268343 -0.9238795  -0.02613068  0.01316071 -0.00373631 -0.04329672
 -0.4310625  -0.05331396]",[-0.48415673 -0.04052686],[-0.48415673 -0.04052686],[-0.12103918 -0.01013171]
101,1.578125,"[-0.47139674 -0.8819213  -0.02841949  0.00553131 -0.02263737 -0.03318682
 -0.48415673 -0.04052686]",[-0.5120246  -0.03295461],[-0.5120246  -0.03295461],[-0.12800615 -0.00823865]
102,1.59375,"[-5.5557024e-01 -8.3146960e-01 -3.5286903e-02  1.9073486e-04
 -3.4945011e-02 -2.6153851e-02 -5.1202458e-01 -3.2954611e-02]",[-0.5074327  -0.01607256],[-0.5074327  -0.01607256],[-0.12685817 -0.00401814]
103,1.609375,"[-0.6343933  -0.77301043 -0.04367924 -0.00362396 -0.06219778 -0.01120882
 -0.5074327  -0.01607256]",[-0.522506    0.01731581],[-0.522506    0.01731581],[-0.1306265   0.00432895]
104,1.625,"[-0.70710677 -0.70710677 -0.05321598 -0.00476837 -0.05340662 -0.00285711
 -0.522506    0.01731581]",[-0.45784622  0.02086321],[-0.45784622  0.02086321],[-0.11446156  0.0052158 ]
105,1.640625,"[-0.77301043 -0.6343933  -0.06504154 -0.00476837 -0.0569231   0.00197802
 -0.45784622  0.02086321]",[-0.37147003  0.00303608],[-0.37147003  0.00303608],[-0.09286751  0.00075902]
106,1.65625,"[-0.8314696  -0.55557024 -0.07724857 -0.0043869  -0.05296707  0.00109892
 -0.37147003  0.00303608]",[-0.3066609  -0.01527429],[-0.3066609  -0.01527429],[-0.07666522 -0.00381857]
107,1.671875,"[-0.8819213  -0.47139674 -0.0894556  -0.00400543 -0.05164833  0.00153847
 -0.3066609  -0.01527429]",[-0.2479564  -0.03873352],[-0.2479564  -0.03873352],[-0.0619891  -0.00968338]
108,1.6875,"[-0.9238795  -0.38268343 -0.10090065 -0.00362396 -0.04593411  0.00109892
 -0.2479564  -0.03873352]",[-0.1956932  -0.05300026],[-0.1956932  -0.05300026],[-0.0489233  -0.01325007]
109,1.703125,"[-0.95694035 -0.29028466 -0.11043739 -0.00324249 -0.0367033   0.00109892
 -0.1956932  -0.05300026]",[-0.17089838 -0.06196605],[-0.17089838 -0.06196605],[-0.04272459 -0.01549151]
110,1.71875,"[-0.98078525 -0.19509032 -0.1153965  -0.00324249 -0.01999998 -0.00153847
 -0.17089838 -0.06196605]",[-0.12539706 -0.08324916],[-0.12539706 -0.08324916],[-0.03134926 -0.02081229]
111,1.7343750000000002,"[-9.9518472e-01 -9.8017141e-02 -1.1692238e-01 -3.2424927e-03
  8.1318859e-03  2.1982193e-04 -1.2539706e-01 -8.3249159e-02]",[-0.11097862 -0.08886964],[-0.11097862 -0.08886964],[-0.02774465 -0.02221741]
112,1.7500000000000002,"[-1.0000000e+00  1.3477304e-15 -1.1348915e-01 -3.2424927e-03
  1.8241787e-02 -2.1982193e-04 -1.1097862e-01 -8.8869639e-02]",[-0.08147022 -0.10178623],[-0.08147022 -0.10178623],[-0.02036756 -0.02544656]
113,1.7656250000000002,"[-9.95184720e-01  9.80171412e-02 -1.08530045e-01 -3.24249268e-03
  3.09889801e-02 -2.19821930e-04 -8.14702213e-02 -1.01786233e-01]",[-0.06492898 -0.10755212],[-0.06492898 -0.10755212],[-0.01623224 -0.02688803]
114,1.7812500000000002,"[-9.8078525e-01  1.9509032e-01 -1.0013771e-01 -3.2424927e-03
  3.8461495e-02 -6.5937045e-04 -6.4928979e-02 -1.0755212e-01]",[-0.02985189 -0.10615609],[-0.02985189 -0.10615609],[-0.00746297 -0.02653902]
