step,phase,obs,action_raw,action_clipped,action_scaled
46,0.359375,"[ 0.77301043 -0.6343933   0.05026654  0.01728537 -0.19827454 -0.05421808
  0.04555228  0.02722896  0.00310848 -0.02911583  0.0522313  -0.34478915
  0.11681223 -0.08929039]",[ 0.16057856 -0.31460726  0.1589801   0.00320567],[ 0.16057856 -0.31460726  0.1589801   0.00320567],[ 0.04014464 -0.07865182  0.03974503  0.00080142]
47,0.3671875,"[ 0.7409511  -0.671559    0.05858362  0.02219101 -0.19512752 -0.05880897
  0.03806536  0.0245336   0.02631907 -0.01838251  0.16057856 -0.31460726
  0.1589801   0.00320567]",[ 0.24543887 -0.23986289  0.22166339  0.01021092],[ 0.24543887 -0.23986289  0.22166339  0.01021092],[ 0.06135972 -0.05996572  0.05541585  0.00255273]
48,0.375,"[ 0.70710677 -0.70710677  0.06533035  0.02727455 -0.18669495 -0.06202259
  0.02533678  0.01927608  0.05344029 -0.01316038  0.24543887 -0.23986289
  0.22166339  0.01021092]",[ 0.34829727 -0.13667828  0.28327662  0.02214138],[ 0.34829727 -0.13667828  0.28327662  0.02214138],[ 0.08707432 -0.03416957  0.07081915  0.00553535]
49,0.3828125,"[ 0.671559   -0.7409511   0.06989146  0.03103126 -0.17352304 -0.06417096
  0.01516123  0.01166575  0.06829373 -0.01037457  0.34829727 -0.13667828
  0.28327662  0.02214138]",[ 0.42627957 -0.07894742  0.32726213 -0.04481664],[ 0.42627957 -0.07894742  0.32726213 -0.04481664],[ 0.10656989 -0.01973685  0.08181553 -0.01120416]
50,0.390625,"[ 0.6343933  -0.77301043  0.07237725  0.03290433 -0.15776044 -0.06585041
  0.00788399  0.00189986  0.08739602 -0.01429024  0.42627957 -0.07894742
  0.32726213 -0.04481664]",[ 0.55416495  0.00148482  0.34195977 -0.18179452],[ 0.55416495  0.00148482  0.34195977 -0.18179452],[ 0.13854124  0.0003712   0.08548994 -0.04544863]
51,0.3984375,"[ 0.5956993  -0.8032075   0.07341535  0.03251814 -0.13927257 -0.06647118
  0.0026441  -0.00633771  0.09779554 -0.00265056  0.55416495  0.00148482
  0.34195977 -0.18179452]",[ 0.676705    0.06600758  0.34537244 -0.32108712],[ 0.676705    0.06600758  0.34537244 -0.32108712],[ 0.16917625  0.0165019   0.08634311 -0.08027178]
52,0.40625,"[ 5.55570245e-01 -8.31469595e-01  7.38354027e-02  3.02465521e-02
 -1.18121475e-01 -6.61544502e-02  6.21659623e-04 -1.08950846e-02
  1.06753401e-01  2.99118017e-03  6.76705003e-01  6.60075843e-02
  3.45372438e-01 -3.21087122e-01]",[ 0.79088295  0.12776874  0.331766   -0.44267625],[ 0.79088295  0.12776874  0.331766   -0.44267625],[ 0.19772074  0.03194219  0.0829415  -0.11066906]
53,0.4140625,"[ 0.51410276 -0.8577286   0.07384177  0.02722208 -0.09438221 -0.06427251
 -0.00175977 -0.01654223  0.11947991  0.00905729  0.79088295  0.12776874
  0.331766   -0.44267625]",[ 0.905326    0.20074266  0.31214374 -0.49320883],[ 0.905326    0.20074266  0.31214374 -0.49320883],[ 0.2263315   0.05018567  0.07803594 -0.12330221]
54,0.421875,"[ 0.47139674 -0.8819213   0.07384745  0.02419761 -0.06937773 -0.06130648
  0.00134018 -0.0143834   0.12853055  0.01693306  0.905326    0.20074266
  0.31214374 -0.49320883]",[ 0.9826834   0.22325037  0.3111429  -0.44655544],[ 0.9826834   0.22325037  0.3111429  -0.44655544],[ 0.24567086  0.05581259  0.07778572 -0.11163886]
55,0.4296875,"[ 0.42755508 -0.9039893   0.07468229  0.02116892 -0.04259911 -0.05818974
  0.00611778 -0.01440404  0.13850461  0.01485469  0.9826834   0.22325037
  0.3111429  -0.44655544]",[ 1.063184    0.24994582  0.29498655 -0.25954425],[ 1.063184    0.24994582  0.29498655 -0.25954425],[ 0.265796    0.06248645  0.07374664 -0.06488606]
56,0.43750000000000006,"[ 0.38268343 -0.9238795   0.07655293  0.01851461 -0.01448948 -0.0545315
  0.01028932 -0.00984211  0.14529924  0.0174126   1.063184    0.24994582
  0.29498655 -0.25954425]",[ 1.1017275   0.2290899   0.30098546 -0.03593545],[ 1.1017275   0.2290899   0.30098546 -0.03593545],[ 0.27543187  0.05727248  0.07524636 -0.00898386]
57,0.44531250000000006,"[ 0.33688986 -0.94154406  0.07976938  0.01642342  0.01459575 -0.05167108
  0.02150607 -0.00813753  0.14221813  0.0133245   1.1017275   0.2290899
  0.30098546 -0.03593545]",[1.1086556  0.2675455  0.30133373 0.09489062],[1.1086556  0.2675455  0.30133373 0.09489062],[0.2771639  0.06688637 0.07533343 0.02372266]
58,0.45312499999999994,"[ 0.29028466 -0.95694035  0.08474325  0.01527094  0.04334478 -0.04962378
  0.02982636  0.00139715  0.14458382  0.00742206  1.1086556   0.2675455
  0.30133373  0.09489062]",[1.1581379  0.08256296 0.23060161 0.25185663],[1.1581379  0.08256296 0.23060161 0.25185663],[0.28953448 0.02064074 0.0576504  0.06296416]
59,0.46093749999999994,"[ 0.24298018 -0.97003126  0.09167684  0.01467687  0.07190131 -0.04915132
  0.04085894  0.00719541  0.13776727  0.00149676  1.1581379   0.08256296
  0.23060161  0.25185663]",[0.68920255 0.04888798 0.29576692 0.25742036],[0.68920255 0.04888798 0.29576692 0.25742036],[0.17230064 0.012222   0.07394173 0.06435509]
60,0.46875,"[ 1.9509032e-01 -9.8078525e-01  1.0097373e-01  1.5010018e-02
  9.8762125e-02 -4.9125310e-02  5.3034719e-02 -4.6973114e-04
  1.3247025e-01  8.1627015e-03  6.8920255e-01  4.8887983e-02
  2.9576692e-01  2.5742036e-01]",[ 0.7326944  -0.02197511  0.23197606  0.24192487],[ 0.7326944  -0.02197511  0.23197606  0.24192487],[ 0.1831736  -0.00549378  0.05799402  0.06048122]
61,0.4765625,"[ 0.14673047 -0.9891765   0.11241051  0.01663436  0.12420592 -0.0493561
  0.06248911  0.00221575  0.12103038 -0.00213814  0.7326944  -0.02197511
  0.23197606  0.24192487]",[ 0.78847826 -0.13271645  0.174404    0.20891906],[ 0.78847826 -0.13271645  0.174404    0.20891906],[ 0.19711956 -0.03317911  0.043601    0.05222977]
62,0.484375,"[ 0.09801714 -0.9951847   0.12596422  0.0195236   0.1472101  -0.04840543
  0.07378796  0.02255426  0.11097556  0.0113082   0.78847826 -0.13271645
  0.174404    0.20891906]",[ 0.83242965 -0.24152422  0.11545512  0.12328242],[ 0.83242965 -0.24152422  0.11545512  0.12328242],[ 0.20810741 -0.06038105  0.02886378  0.0308206 ]
