step,phase,obs,action_raw,action_clipped,action_scaled
96,1.5,"[ 3.6739403e-16 -1.0000000e+00 -6.0063362e-01  8.1978038e-02
 -6.4975160e-01]",-0.68057436,-0.68057436,-0.17014359
97,1.515625,[-0.09801714 -0.9951847  -0.57583714  0.09868135 -0.68057436],-0.8361711,-0.8361711,-0.20904277
98,1.53125,[-0.19509032 -0.98078525 -0.54798985  0.11406594 -0.8361711 ],-0.97952807,-0.97952807,-0.24488202
99,1.546875,[-0.29028466 -0.95694035 -0.5151825   0.15406589 -0.97952807],-1.185909,-1.185909,-0.29647726
100,1.5625,[-0.38268343 -0.9238795  -0.48008728  0.13868132 -1.185909  ],-1.3413656,-1.3413656,-0.3353414
101,1.578125,[-0.47139674 -0.8819213  -0.44155788  0.14923076 -1.3413656 ],-1.4553976,-1.4553976,-0.3638494
102,1.59375,[-0.55557024 -0.8314696  -0.40073967  0.1641758  -1.4553976 ],-1.5519441,-1.5519441,-0.38798603
103,1.609375,[-0.6343933  -0.77301043 -0.35801506  0.1953846  -1.5519441 ],-1.5757624,-1.5757624,-0.3939406
104,1.625,[-0.70710677 -0.70710677 -0.31376362  0.20417586 -1.5757624 ],-1.5685827,-1.5685827,-0.39214566
105,1.640625,[-0.77301043 -0.6343933  -0.26836777  0.2081319  -1.5685827 ],-1.5551324,-1.5551324,-0.3887831
106,1.65625,[-0.8314696  -0.55557024 -0.22182846  0.19670334 -1.5551324 ],-1.5247335,-1.5247335,-0.3811834
107,1.671875,[-0.8819213  -0.47139674 -0.17414379  0.17780219 -1.5247335 ],-1.5360664,-1.5360664,-0.3840166
108,1.6875,[-0.9238795  -0.38268343 -0.12607765  0.18747254 -1.5360664 ],-1.5729827,-1.5729827,-0.39324567
109,1.703125,[-0.95694035 -0.29028466 -0.07724857  0.19406596 -1.5729827 ],-1.5956,-1.5956,-0.3989
110,1.71875,[-0.98078525 -0.19509032 -0.02880096  0.18307696 -1.5956    ],-1.649179,-1.649179,-0.41229475
111,1.7343750000000002,[-0.9951847  -0.09801714  0.01850128  0.19054948 -1.649179  ],-1.6764145,-1.6764145,-0.41910362
112,1.7500000000000002,"[-1.0000000e+00  1.3477304e-15  6.5041542e-02  1.9230767e-01
 -1.6764145e+00]",-1.673005,-1.673005,-0.41825125
113,1.7656250000000002,[-0.9951847   0.09801714  0.11005592  0.19186811 -1.673005  ],-1.6699578,-1.6699578,-0.41748944
114,1.7812500000000002,[-0.98078525  0.19509032  0.15278053  0.17472525 -1.6699578 ],-1.6379652,-1.6379652,-0.4094913
115,1.7968750000000002,[-0.95694035  0.29028466  0.19359875  0.14835167 -1.6379652 ],-1.5119071,-1.5119071,-0.37797678
116,1.8124999999999998,[-0.9238795   0.38268343  0.23403549  0.15494509 -1.5119071 ],-1.4992408,-1.4992408,-0.3748102
117,1.8281249999999998,[-0.8819213   0.47139674  0.27103806  0.1531868  -1.4992408 ],-1.3331013,-1.3331013,-0.33327532
118,1.8437499999999998,[-0.8314696   0.55557024  0.30537128  0.12549448 -1.3331013 ],-0.6933693,-0.6933693,-0.17334233
119,1.8593749999999998,[-0.77301043  0.6343933   0.33855915  0.13032971 -0.6933693 ],-0.20613976,-0.20613976,-0.05153494
120,1.875,[-0.70710677  0.70710677  0.36678886  0.10263739 -0.20613976],0.29503766,0.29503766,0.073759414
121,1.890625,[-0.6343933   0.77301043  0.3927288   0.09956045  0.29503766],0.6886204,0.6886204,0.1721551
122,1.90625,[-0.55557024  0.8314696   0.41561794  0.08681317  0.6886204 ],0.722072,0.722072,0.180518
123,1.921875,[-0.47139674  0.8819213   0.43545437  0.0696703   0.722072  ],0.7117989,0.7117989,0.17794973
124,1.9375,[-0.38268343  0.9238795   0.45071316  0.04285717  0.7117989 ],0.69977766,0.69977766,0.17494442
125,1.953125,[-0.29028466  0.95694035  0.45834255  0.02527475  0.69977766],0.6120214,0.6120214,0.15300535
126,1.96875,[-0.19509032  0.98078525  0.4613943   0.00153847  0.6120214 ],0.42490664,0.42490664,0.10622666
127,1.984375,[-0.09801714  0.9951847   0.45872402 -0.01824179  0.42490664],0.5644313,0.5644313,0.14110783
128,2.0,"[-4.8985874e-16  1.0000000e+00  4.5185757e-01 -3.5384655e-02
  5.6443131e-01]",0.46819255,0.46819255,0.11704814
129,2.015625,[ 0.09801714  0.9951847   0.4388876  -0.05340662  0.46819255],0.5570003,0.5570003,0.13925007
130,2.03125,[ 0.19509032  0.98078525  0.42210293 -0.08373623  0.5570003 ],0.868501,0.868501,0.21712525
131,2.046875,[ 0.29028466  0.95694035  0.40188408 -0.09692307  0.868501  ],1.5337918,1.5337918,0.38344795
132,2.0625,[ 0.38268343  0.9238795   0.3778515  -0.11714287  1.5337918 ],2.9102402,2.9102402,0.72756004
133,2.078125,[ 0.47139674  0.8819213   0.3511486  -0.110989    2.9102402 ],3.9988139,3.9988139,0.99970347
