step,phase,obs,action_raw,action_clipped,action_scaled
55,0.859375,"[-0.77301043  0.6343933   0.15278053  0.02269745  0.0156044   0.01296701
 -0.04684982 -0.43419546]",[-0.27051938 -0.505873  ],[-0.27051938 -0.505873  ],[-0.06762984 -0.12646826]
56,0.8750000000000001,"[-0.70710677  0.70710677  0.15468788  0.02651215  0.00285711  0.01736259
 -0.27051938 -0.505873  ]",[-0.39288002 -0.49250418],[-0.39288002 -0.49250418],[-0.09822001 -0.12312604]
57,0.8906250000000001,"[-0.6343933   0.77301043  0.15392494  0.02918243 -0.00681314  0.00989008
 -0.39288002 -0.49250418]",[-0.42576098 -0.39744335],[-0.42576098 -0.39744335],[-0.10644025 -0.09936084]
58,0.9062499999999999,"[-0.55557024  0.8314696   0.15163612  0.03147221 -0.01604395  0.01164837
 -0.42576098 -0.39744335]",[-0.5978604  -0.40213823],[-0.5978604  -0.40213823],[-0.1494651  -0.10053456]
59,0.9218749999999999,"[-0.47139674  0.8819213   0.1482029   0.03337955 -0.01824179  0.00373631
 -0.5978604  -0.40213823]",[-0.05480449 -0.6348844 ],[-0.05480449 -0.6348844 ],[-0.01370112 -0.1587211 ]
60,0.9375,"[-0.38268343  0.9238795   0.14324379  0.03299809 -0.03054943 -0.0063736
 -0.05480449 -0.6348844 ]",[-0.5747955  -0.43803263],[-0.5747955  -0.43803263],[-0.14369887 -0.10950816]
61,0.953125,"[-0.29028466  0.95694035  0.13752174  0.03108978 -0.03186817 -0.01120882
 -0.5747955  -0.43803263]",[-1.2403673  -0.14542477],[-1.2403673  -0.14542477],[-0.31009182 -0.03635619]
62,0.96875,"[-0.19509032  0.98078525  0.12989235  0.02880096 -0.03890114 -0.01208792
 -1.2403673  -0.14542477]",[-1.6026669  -0.05265926],[-1.6026669  -0.05265926],[-0.4006667  -0.01316482]
63,0.984375,"[-0.09801714  0.9951847   0.12035561  0.02536774 -0.04945059 -0.02307692
 -1.6026669  -0.05265926]",[-1.692033  -0.2281818],[-1.692033  -0.2281818],[-0.42300826 -0.05704545]
64,1.0,"[-2.44929371e-16  1.00000000e+00  1.09292984e-01  2.15530396e-02
 -6.26373291e-02 -1.86813362e-02 -1.69203305e+00 -2.28181794e-01]",[-1.6440816 -0.3217855],[-1.6440816 -0.3217855],[-0.4110204  -0.08044638]
65,1.015625,"[ 0.09801714  0.9951847   0.09823036  0.01735687 -0.05516481 -0.02879124
 -1.6440816  -0.3217855 ]",[-1.4335546  -0.29977006],[-1.4335546  -0.29977006],[-0.35838866 -0.07494251]
66,1.03125,"[ 0.19509032  0.98078525  0.08487797  0.01239777 -0.08373623 -0.01824179
 -1.4335546  -0.29977006]",[-1.3059814 -0.7631127],[-1.3059814 -0.7631127],[-0.32649535 -0.19077818]
67,1.046875,"[ 0.29028466  0.95694035  0.06771183  0.00858307 -0.10131869 -0.02351646
 -1.3059814  -0.7631127 ]",[-1.0270519 -0.9832441],[-1.0270519 -0.9832441],[-0.25676298 -0.24581103]
