step,phase,obs,action_raw,action_clipped,action_scaled
36,0.5625,"[-3.8268343e-01 -9.2387950e-01  3.4905434e-02  2.9182434e-02
 -9.9374771e-02  1.5449524e-02  1.0769272e-02  2.1982193e-04
 -3.0109882e-02  8.5714338e-03  1.4919407e+00 -1.5924872e-01
  1.2531056e+00  1.1272328e+00]",[ 1.4070454  -0.15642112  1.4411812   1.2954229 ],[ 1.4070454  -0.15642112  1.4411812   1.2954229 ],[ 0.35176134 -0.03910528  0.3602953   0.32385573]
37,0.578125,"[-4.7139674e-01 -8.8192129e-01  3.7194252e-02  2.9182434e-02
 -1.0357094e-01  1.6975403e-02  1.4285755e-02  2.1982193e-04
 -8.5714338e-03  9.0109827e-03  1.4070454e+00 -1.5642112e-01
  1.4411812e+00  1.2954229e+00]",[ 1.3872252  -0.04345005  1.4947634   1.4218115 ],[ 1.3872252  -0.04345005  1.4947634   1.4218115 ],[ 0.3468063  -0.01086251  0.37369084  0.35545287]
38,0.59375,"[-5.5557024e-01 -8.3146960e-01  4.0627480e-02  2.9182434e-02
 -1.0204506e-01  2.0408630e-02  1.7362595e-02 -6.5937045e-04
  2.0879079e-02  1.9999981e-02  1.3872252e+00 -4.3450050e-02
  1.4947634e+00  1.4218115e+00]",[1.3460925  0.08262518 1.0101045  1.5979975 ],[1.3460925  0.08262518 1.0101045  1.5979975 ],[0.33652312 0.0206563  0.25252613 0.3994994 ]
39,0.609375,"[-6.3439327e-01 -7.7301043e-01  4.4442177e-02  2.9182434e-02
 -9.4415665e-02  2.6130676e-02  2.1758271e-02  2.1982193e-04
  6.1758231e-02  3.8901139e-02  1.3460925e+00  8.2625180e-02
  1.0101045e+00  1.5979975e+00]",[ 1.4297626  -0.07693659  1.3463567   1.6640229 ],[ 1.4297626  -0.07693659  1.3463567   1.6640229 ],[ 0.35744065 -0.01923415  0.3365892   0.41600573]
40,0.625,"[-7.07106769e-01 -7.07106769e-01  5.01642227e-02  2.91824341e-02
 -8.06818008e-02  3.49054337e-02  3.67032997e-02 -6.59370446e-04
  1.01758294e-01  6.08791374e-02  1.42976260e+00 -7.69365877e-02
  1.34635675e+00  1.66402292e+00]",[1.4107919  0.06243449 1.2863181  1.7170383 ],[1.4107919  0.06243449 1.2863181  1.7170383 ],[0.35269797 0.01560862 0.32157952 0.42925957]
41,0.640625,"[-7.7301043e-01 -6.3439327e-01  5.8556557e-02  2.9182434e-02
 -6.0082436e-02  4.7493935e-02  3.6703300e-02 -2.1982193e-04
  1.1098900e-01  7.5384617e-02  1.4107919e+00  6.2434491e-02
  1.2863181e+00  1.7170383e+00]",[ 1.4871676  -0.02608231  1.3003123   1.7964627 ],[ 1.4871676  -0.02608231  1.3003123   1.7964627 ],[ 0.3717919  -0.00652058  0.32507807  0.44911566]
42,0.65625,"[-8.3146960e-01 -5.5557024e-01  6.6948891e-02  2.9182434e-02
 -3.2998085e-02  6.3897133e-02  4.7692299e-02  2.1982193e-04
  1.3252746e-01  9.6043967e-02  1.4871676e+00 -2.6082311e-02
  1.3003123e+00  1.7964627e+00]",[1.2518591  0.19361284 1.6868783  1.8836443 ],[1.2518591  0.19361284 1.6868783  1.8836443 ],[0.31296477 0.04840321 0.42171958 0.4709111 ]
43,0.671875,"[-8.8192129e-01 -4.7139674e-01  7.6867104e-02  2.9182434e-02
 -2.4795532e-03  8.3352089e-02  4.2857170e-02  6.5937045e-04
  1.3780223e-01  1.0615387e-01  1.2518591e+00  1.9361284e-01
  1.6868783e+00  1.8836443e+00]",[1.4835082  0.08283211 0.9484983  1.9588126 ],[1.4835082  0.08283211 0.9484983  1.9588126 ],[0.37087706 0.02070803 0.23712458 0.48970315]
44,0.6875,"[-9.23879504e-01 -3.82683426e-01  8.75482559e-02  2.91824341e-02
  2.88009644e-02  1.06241226e-01  6.74725547e-02 -6.59370446e-04
  1.45714283e-01  1.12307742e-01  1.48350823e+00  8.28321129e-02
  9.48498309e-01  1.95881259e+00]",[1.2258501  0.16507821 1.0107518  2.0259259 ],[1.2258501  0.16507821 1.0107518  2.0259259 ],[0.30646253 0.04126955 0.25268796 0.50648147]
45,0.703125,"[-9.5694035e-01 -2.9028466e-01  9.9374771e-02  2.9182434e-02
  6.2371254e-02  1.3256264e-01  6.0000040e-02  6.5937045e-04
  1.6593409e-01  1.4659338e-01  1.2258501e+00  1.6507821e-01
  1.0107518e+00  2.0259259e+00]",[0.9596149  0.15492116 0.77006143 1.8203416 ],[0.9596149  0.15492116 0.77006143 1.8203416 ],[0.23990372 0.03873029 0.19251536 0.4550854 ]
