step,phase,obs,action_raw,action_clipped,action_scaled
56,0.8750000000000001,"[-0.70710677  0.70710677  0.1829176  -0.00324249 -0.33076927 -0.00989008
 -0.00276358 -0.27711725]",[0.14232501 0.02890838],[0.14232501 0.02890838],[0.03558125 0.00722709]
57,0.8906250000000001,"[-0.6343933   0.77301043  0.11272621 -0.00705719 -0.35142857 -0.02175827
  0.14232501  0.02890838]",[0.25790694 0.17658605],[0.25790694 0.17658605],[0.06447674 0.04414651]
58,0.9062499999999999,"[-0.55557024  0.8314696   0.04634953 -0.01354218 -0.33384615 -0.03626375
  0.25790694  0.17658605]",[0.6147633 0.3805908],[0.6147633 0.3805908],[0.15369083 0.0951477 ]
59,0.9218749999999999,"[-0.47139674  0.8819213  -0.01811981 -0.02269745 -0.30835167 -0.05120878
  0.6147633   0.3805908 ]",[0.40136597 0.38050577],[0.40136597 0.38050577],[0.10034149 0.09512644]
60,0.9375,"[-0.38268343  0.9238795  -0.07915592 -0.03414249 -0.27714285 -0.05824175
  0.40136597  0.38050577]",[0.1223112  0.38497147],[0.1223112  0.38497147],[0.0305778  0.09624287]
61,0.953125,"[-0.29028466  0.95694035 -0.1317997  -0.04406071 -0.24241757 -0.0375824
  0.1223112   0.38497147]",[-0.13379955  0.33622405],[-0.13379955  0.33622405],[-0.03344989  0.08405601]
62,0.96875,"[-0.19509032  0.98078525 -0.17376232 -0.05092716 -0.17516485 -0.02351646
 -0.13379955  0.33622405]",[-0.4292762   0.23411664],[-0.4292762   0.23411664],[-0.10731905  0.05852916]
63,0.984375,"[-0.09801714  0.9951847  -0.20237255 -0.05283451 -0.10571428  0.00329666
 -0.4292762   0.23411664]",[-0.6008439   0.00430987],[-0.6008439   0.00430987],[-0.15021098  0.00107747]
64,1.0,"[-2.4492937e-16  1.0000000e+00 -2.1648693e-01 -4.9401283e-02
 -3.2747269e-02  2.3956014e-02 -6.0084391e-01  4.3098703e-03]",[-0.7521972  -0.26726523],[-0.7521972  -0.26726523],[-0.1880493  -0.06681631]
65,1.015625,"[ 0.09801714  0.9951847  -0.2187767  -0.04177189  0.01164837  0.04725275
 -0.7521972  -0.26726523]",[-0.8004302  -0.50474155],[-0.8004302  -0.50474155],[-0.20010754 -0.12618539]
66,1.03125,"[ 0.19509032  0.98078525 -0.21343517 -0.03032684  0.03934069  0.06307688
 -0.8004302  -0.50474155]",[-0.7732624 -0.8198085],[-0.7732624 -0.8198085],[-0.1933156  -0.20495212]
67,1.046875,"[ 0.29028466  0.95694035 -0.20313549 -0.01621246  0.04725275  0.07758246
 -0.7732624  -0.8198085 ]",[-0.45370537 -1.0898383 ],[-0.45370537 -1.0898383 ],[-0.11342634 -0.27245957]
68,1.0625,"[ 0.38268343  0.9238795  -0.19130993 -0.00133514  0.06000004  0.07230768
 -0.45370537 -1.0898383 ]",[-0.01106065 -1.4326875 ],[-0.01106065 -1.4326875 ],[-0.00276516 -0.35817188]
69,1.078125,"[ 0.47139674  0.8819213  -0.18062878  0.01087189  0.06087914  0.06263733
 -0.01106065 -1.4326875 ]",[ 0.19916052 -1.6409689 ],[ 0.19916052 -1.6409689 ],[ 0.04979013 -0.41024223]
70,1.09375,"[ 0.55557024  0.8314696  -0.17071056  0.01926422  0.04065933  0.0248352
  0.19916052 -1.6409689 ]",[ 0.26766384 -1.7326537 ],[ 0.26766384 -1.7326537 ],[ 0.06691596 -0.43316343]
71,1.109375,"[ 0.6343933   0.77301043 -0.16422558  0.02002716  0.02615385 -0.0147253
  0.26766384 -1.7326537 ]",[ 0.13452865 -1.6631908 ],[ 0.13452865 -1.6631908 ],[ 0.03363216 -0.4157977 ]
72,1.125,"[ 0.70710677  0.70710677 -0.16422558  0.01239777  0.02615385 -0.06351652
  0.13452865 -1.6631908 ]",[ 0.10262658 -1.4809508 ],[ 0.10262658 -1.4809508 ],[ 0.02565664 -0.3702377 ]
73,1.140625,"[ 0.77301043  0.6343933  -0.15125465 -0.00514984  0.04153843 -0.11494508
  0.10262658 -1.4809508 ]",[ 0.05668155 -0.79378164],[ 0.05668155 -0.79378164],[ 0.01417039 -0.19844541]
74,1.15625,"[ 0.8314696   0.55557024 -0.13942909 -0.03376102  0.06483517 -0.1742857
  0.05668155 -0.79378164]",[0.64960027 0.2536031 ],[0.64960027 0.2536031 ],[0.16240007 0.06340078]
75,1.171875,"[ 0.8819213   0.47139674 -0.12302589 -0.07343388  0.10043955 -0.22219782
  0.64960027  0.2536031 ]",[0.86301017 0.20021662],[0.86301017 0.20021662],[0.21575254 0.05005416]
76,1.1875,"[ 0.9238795   0.38268343 -0.10242653 -0.12226295  0.10175829 -0.25340658
  0.86301017  0.20021662]",[1.0543424  0.06179601],[1.0543424  0.06179601],[0.2635856 0.015449 ]
77,1.203125,"[ 0.95694035  0.29028466 -0.07953739 -0.17643261  0.1338462  -0.26967034
  1.0543424   0.06179601]",[1.0543227  0.09565569],[1.0543227  0.09565569],[0.26358068 0.02391392]
78,1.21875,"[ 0.98078525  0.19509032 -0.05512333 -0.2313652   0.13076925 -0.2621978
  1.0543227   0.09565569]",[0.9392896  0.09585559],[0.9392896  0.09585559],[0.2348224 0.0239639]
79,1.234375,"[ 0.9951847   0.09801714 -0.02918243 -0.2779045   0.14703293 -0.19274727
  0.9392896   0.09585559]",[0.7126306  0.08101717],[0.7126306  0.08101717],[0.17815766 0.02025429]
80,1.25,"[ 1.00000000e+00  3.06161700e-16  2.09808350e-03 -3.08804512e-01
  1.72527507e-01 -1.19780205e-01  7.12630630e-01  8.10171664e-02]",[0.4552792  0.11778761],[0.4552792  0.11778761],[0.1138198 0.0294469]
81,1.265625,"[ 0.9951847  -0.09801714  0.03833866 -0.32368183  0.20021982 -0.05076924
  0.4552792   0.11778761]",[0.10575721 0.10963775],[0.10575721 0.10963775],[0.0264393  0.02740944]
82,1.28125,"[ 0.98078525 -0.19509032  0.07839298 -0.32482624  0.21032964  0.02439556
  0.10575721  0.10963775]",[-0.10631921  0.1014933 ],[-0.10631921  0.1014933 ],[-0.0265798   0.02537332]
83,1.296875,"[ 0.95694035 -0.29028466  0.12150002 -0.31376362  0.21868134  0.07934065
 -0.10631921  0.1014933 ]",[-0.22215801  0.07444641],[-0.22215801  0.07444641],[-0.0555395  0.0186116]
84,1.3125,"[ 0.9238795  -0.38268343  0.16460705 -0.29201984  0.21692304  0.12813187
 -0.22215801  0.07444641]",[-0.1982094   0.11942121],[-0.1982094   0.11942121],[-0.04955235  0.0298553 ]
85,1.328125,"[ 0.8819213  -0.47139674  0.20466137 -0.26073837  0.18659344  0.17912093
 -0.1982094   0.11942121]",[-0.15747645  0.07587166],[-0.15747645  0.07587166],[-0.03936911  0.01896792]
86,1.34375,"[ 0.8314696  -0.55557024  0.23670578 -0.22182846  0.1338462   0.21076928
 -0.15747645  0.07587166]",[-0.05530249 -0.12977698],[-0.05530249 -0.12977698],[-0.01382562 -0.03244425]
