step,phase,obs,action_raw,action_clipped,action_scaled
92,1.4375,"[ 3.8268343e-01 -9.2387950e-01 -2.3460388e-02 -7.4196815e-02
 -1.4285755e-02 -6.5937045e-04  1.5279390e+00  2.5748265e+00]",[1.7366346 2.4756458],[1.7366346 2.4756458],[0.43415865 0.61891145]
93,1.453125,"[ 2.9028466e-01 -9.5694035e-01 -2.4986267e-02 -7.2670937e-02
 -1.0989190e-03  1.2087918e-02  1.7366346e+00  2.4756458e+00]",[1.6236271 2.257552 ],[1.6236271 2.257552 ],[0.40590677 0.564388  ]
94,1.46875,"[ 0.19509032 -0.98078525 -0.02384186 -0.0680933   0.01164837  0.02967033
  1.6236271   2.257552  ]",[1.5800412 2.2246978],[1.5800412 2.2246978],[0.3950103  0.55617446]
95,1.484375,"[ 0.09801714 -0.9951847  -0.0207901  -0.06008244  0.02307692  0.04241762
  1.5800412   2.2246978 ]",[1.722519  2.1991932],[1.722519  2.1991932],[0.43062976 0.5497983 ]
96,1.5,"[ 3.6739403e-16 -1.0000000e+00 -1.5830994e-02 -4.8638344e-02
  2.2197818e-02  5.8681298e-02  1.7225190e+00  2.1991932e+00]",[2.45921   2.2706962],[2.45921   2.2706962],[0.6148025  0.56767404]
97,1.515625,"[-0.09801714 -0.9951847  -0.01010895 -0.03566837  0.03142853  0.06615382
  2.45921     2.2706962 ]",[2.2775812 2.2819579],[2.2775812 2.2819579],[0.5693953  0.57048947]
98,1.53125,"[-0.19509032 -0.98078525 -0.00247955 -0.0207901   0.03978024  0.07758246
  2.2775812   2.2819579 ]",[1.7528844 2.0123928],[1.7528844 2.0123928],[0.4382211 0.5030982]
99,1.546875,"[-0.29028466 -0.95694035  0.00629425 -0.00514984  0.04153843  0.07450552
  1.7528844   2.0123928 ]",[-0.06357144  1.4844264 ],[-0.06357144  1.4844264 ],[-0.01589286  0.3711066 ]
100,1.5625,"[-0.38268343 -0.9238795   0.01544952  0.01087189  0.04153843  0.09296703
 -0.06357144  1.4844264 ]",[-1.2949809  0.7813984],[-1.2949809  0.7813984],[-0.32374522  0.1953496 ]
101,1.578125,"[-0.47139674 -0.8819213   0.02536774  0.02727509  0.05296707  0.07450552
 -1.2949809   0.7813984 ]",[-2.001155   -0.34845886],[-2.001155   -0.34845886],[-0.5002887  -0.08711471]
102,1.59375,"[-0.55557024 -0.8314696   0.03719425  0.04406071  0.05560436  0.08109894
 -2.001155   -0.34845886]",[-1.7044243 -1.0461173],[-1.7044243 -1.0461173],[-0.42610607 -0.26152933]
103,1.609375,"[-0.6343933  -0.77301043  0.04978275  0.06046391  0.05912085  0.08549452
 -1.7044243  -1.0461173 ]",[-0.954922  -1.7035433],[-0.954922  -1.7035433],[-0.2387305  -0.42588583]
104,1.625,"[-0.70710677 -0.70710677  0.06122684  0.07648563  0.05076924  0.07098904
 -0.954922   -1.7035433 ]",[-1.5559833 -2.1929793],[-1.5559833 -2.1929793],[-0.38899583 -0.54824483]
105,1.640625,"[-0.77301043 -0.6343933   0.06885624  0.09060001  0.02923079  0.06175823
 -1.5559833  -2.1929793 ]",[-1.6752669 -2.2863572],[-1.6752669 -2.2863572],[-0.41881672 -0.5715893 ]
106,1.65625,"[-8.3146960e-01 -5.5557024e-01  7.1526527e-02  1.0204506e-01
 -2.1982193e-04  4.2417623e-02 -1.6752669e+00 -2.2863572e+00]",[-1.6861113 -2.2342205],[-1.6861113 -2.2342205],[-0.42152783 -0.5585551 ]
107,1.671875,"[-0.8819213  -0.47139674  0.06961918  0.10853004 -0.01999998  0.01999998
 -1.6861113  -2.2342205 ]",[-1.8574938 -2.1199083],[-1.8574938 -2.1199083],[-0.46437344 -0.5299771 ]
