step,phase,obs,action_raw,action_clipped,action_scaled
76,1.1875,"[ 0.9238795   0.38268343 -0.07114506 -0.03032684 -0.02395601 -0.0485714
  0.44417807 -0.34668466]",[ 0.36547574 -0.18401578],[ 0.36547574 -0.18401578],[ 0.09136894 -0.04600395]
77,1.203125,"[ 0.95694035  0.29028466 -0.07381535 -0.04062748 -0.00285711 -0.05516481
  0.36547574 -0.18401578]",[0.25243956 0.03281733],[0.25243956 0.03281733],[0.06310989 0.00820433]
78,1.21875,"[ 0.98078525  0.19509032 -0.07228947 -0.05130863  0.0156044  -0.04901094
  0.25243956  0.03281733]",[0.16629775 0.14621809],[0.16629775 0.14621809],[0.04157444 0.03655452]
79,1.234375,"[ 0.9951847   0.09801714 -0.0680933  -0.06237125  0.02527475 -0.06307688
  0.16629775  0.14621809]",[0.07831173 0.15286267],[0.07831173 0.15286267],[0.01957793 0.03821567]
80,1.25,"[ 1.0000000e+00  3.0616170e-16 -6.1989784e-02 -7.1907997e-02
  3.3186819e-02 -4.5934107e-02  7.8311726e-02  1.5286267e-01]",[-0.10765801  0.1869697 ],[-0.10765801  0.1869697 ],[-0.0269145   0.04674242]
81,1.265625,"[ 0.9951847  -0.09801714 -0.05474186 -0.07915592  0.0367033  -0.02615385
 -0.10765801  0.1869697 ]",[-0.27289942  0.18044847],[-0.27289942  0.18044847],[-0.06822485  0.04511212]
82,1.28125,"[ 0.98078525 -0.19509032 -0.04749393 -0.08373356  0.04505491 -0.0156044
 -0.27289942  0.18044847]",[-0.3660433  0.1101902],[-0.3660433  0.1101902],[-0.09151082  0.02754755]
83,1.296875,"[ 0.95694035 -0.29028466 -0.03986454 -0.0844965   0.03450546  0.00285711
 -0.3660433   0.1101902 ]",[-0.43464816  0.06067821],[-0.43464816  0.06067821],[-0.10866204  0.01516955]
84,1.3125,"[ 0.9238795  -0.38268343 -0.03337955 -0.08258915  0.0274725   0.01428576
 -0.43464816  0.06067821]",[-0.45007458  0.0490182 ],[-0.45007458  0.0490182 ],[-0.11251865  0.01225455]
85,1.328125,"[ 0.8819213  -0.47139674 -0.02803802 -0.07915592  0.0248352   0.01692305
 -0.45007458  0.0490182 ]",[-0.42418972  0.1049298 ],[-0.42418972  0.1049298 ],[-0.10604743  0.02623245]
86,1.34375,"[ 0.8314696  -0.55557024 -0.0246048  -0.07495975  0.01252747  0.0248352
 -0.42418972  0.1049298 ]",[-0.3376315   0.06791668],[-0.3376315   0.06791668],[-0.08440787  0.01697917]
87,1.359375,"[ 7.7301043e-01 -6.3439327e-01 -2.3460388e-02 -6.9619179e-02
  2.1982193e-04  2.4835205e-02 -3.3763149e-01  6.7916676e-02]",[-0.16906627 -0.06551318],[-0.16906627 -0.06551318],[-0.04226657 -0.01637829]
88,1.375,"[ 0.70710677 -0.70710677 -0.02384186 -0.06389713 -0.0054945   0.02967033
 -0.16906627 -0.06551318]",[ 0.34986854 -0.5605054 ],[ 0.34986854 -0.5605054 ],[ 0.08746713 -0.14012635]
89,1.390625,"[ 0.6343933  -0.77301043 -0.02536774 -0.05855656 -0.00989008  0.02879124
  0.34986854 -0.5605054 ]",[ 0.9459982 -1.0992719],[ 0.9459982 -1.0992719],[ 0.23649955 -0.27481797]
90,1.40625,"[ 0.55557024 -0.8314696  -0.02765656 -0.05283451 -0.01120882  0.02879124
  0.9459982  -1.0992719 ]",[ 0.9406713 -1.0543779],[ 0.9406713 -1.0543779],[ 0.23516783 -0.26359448]
91,1.421875,"[ 0.47139674 -0.8819213  -0.03032684 -0.04749393 -0.01384611  0.0248352
  0.9406713  -1.0543779 ]",[ 0.9179052  -0.96449053],[ 0.9179052  -0.96449053],[ 0.2294763  -0.24112263]
92,1.4375,"[ 0.38268343 -0.9238795  -0.03337955 -0.04215336 -0.01296701  0.02307692
  0.9179052  -0.96449053]",[ 0.87800896 -0.7817941 ],[ 0.87800896 -0.7817941 ],[ 0.21950224 -0.19544852]
93,1.453125,"[ 0.29028466 -0.95694035 -0.03490543 -0.03872013 -0.00285711  0.01164837
  0.87800896 -0.7817941 ]",[ 0.8535125  -0.54482996],[ 0.8535125  -0.54482996],[ 0.21337813 -0.13620749]
